date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
17/04/2017 21:30;88.4857;74.1333;174.5897;91.9337;15.37;72.0;PR
17/04/2017 22:00;59.6223;46.74;103.8267;60.0693;15.0;71.83;PR
17/04/2017 22:30;58.0527;44.222;108.515;59.83;15.0;71.0;PR
17/04/2017 23:00;72.6783;59.5023;171.0833;86.9777;15.0;71.0;PR
17/04/2017 23:30;115.3127;106.6407;293.402;158.1113;15.0;71.0;PR
18/04/2017 00:00;133.2123;129.56;307.8953;168.0547;15.0;71.7;PR
18/04/2017 00:30;104.3343;92.1047;229.0603;124.2653;14.77;72.23;PR
18/04/2017 01:00;96.6097;87.4067;204.3993;103.0333;15.0;72.7;PR
18/04/2017 01:30;186.2563;208.2113;397.4919;209.9588;15.0;73.0;PR
18/04/2017 02:00;182.1373;186.8947;374.1033;202.492;15.0;72.33;PR
18/04/2017 02:30;218.7403;224.6337;411.0;226.945;15.07;72.0;PR
18/04/2017 03:00;188.579;181.4217;342.8897;185.539;15.0;71.2;PR
18/04/2017 03:30;158.4627;144.9987;302.3127;158.7217;15.0;72.27;PR
18/04/2017 04:00;130.562;117.83;255.5947;133.787;14.33;73.97;PR
18/04/2017 04:30;98.512;88.7117;190.8823;99.0787;14.0;75.0;PR
18/04/2017 05:00;55.017;45.031;81.6863;49.1657;14.0;75.4;PR
18/04/2017 05:30;38.4234;26.3886;38.6097;30.7948;14.28;75.72;PR
18/04/2017 06:00;37.118;24.4627;37.382;30.7317;15.57;73.3;PR
18/04/2017 06:30;36.6587;24.413;41.0033;30.854;18.13;68.03;PR
18/04/2017 07:00;55.9043;46.5227;99.2423;55.0247;18.37;66.17;PR
22/04/2017 00:00;694.27;590.168;879.2363;483.5063;12.8;51.2;PR
22/04/2017 00:30;657.1693;551.312;825.158;453.5063;12.4;51.6;PR
22/04/2017 01:00;653.6343;549.1253;830.4753;453.5027;12.0;52.17;PR
22/04/2017 01:30;529.0678;445.5011;688.2494;380.6411;11.17;53.0;PR
22/04/2017 02:00;522.92;453.624;695.624;383.0543;11.7;53.0;PR
22/04/2017 02:30;536.337;467.025;723.401;398.879;11.0;53.13;PR
22/04/2017 03:00;582.3727;505.9513;778.674;421.9513;11.0;54.0;PR
22/04/2017 03:30;584.8013;505.91;754.222;405.5667;11.0;54.0;PR
22/04/2017 04:00;503.3143;445.4633;657.3647;347.1197;11.0;54.0;PR
22/04/2017 04:30;386.4767;348.5793;527.907;280.5727;10.93;54.07;PR
22/04/2017 05:00;380.758;358.2843;564.0413;298.626;10.0;55.93;PR
22/04/2017 05:30;420.6857;391.4103;601.5983;318.9563;10.37;55.73;PR
22/04/2017 06:00;392.4237;379.1713;588.8727;315.9407;12.5;55.07;PR
22/04/2017 06:30;508.091;483.1477;729.0613;396.9793;15.47;49.97;PR
22/04/2017 07:00;569.1853;505.0577;747.57;411.459;17.97;45.7;PR
22/04/2017 07:30;546.354;477.049;693.8643;380.6343;19.77;41.0;PR
22/04/2017 08:00;574.3543;472.9957;699.196;389.2253;21.27;37.43;PR
22/04/2017 08:30;429.903;395.9797;602.978;337.49;22.57;36.0;PR
22/04/2017 09:00;360.823;334.4077;519.7687;292.532;25.6;32.63;PR
22/04/2017 09:30;442.5947;354.57;560.68;324.3317;26.8;31.37;PR
22/04/2017 10:00;553.6983;411.219;657.6053;398.0517;26.0;31.73;PR
22/04/2017 10:30;547.264;437.0333;692.0463;402.5643;24.73;32.47;PR
22/04/2017 11:00;528.701;447.9943;714.8427;409.714;23.8;33.97;PR
22/04/2017 11:30;504.3607;438.98;688.164;393.832;24.03;33.97;PR
22/04/2017 12:00;533.3547;470.7363;743.3493;431.117;23.47;34.3;PR
22/04/2017 12:30;544.3783;497.761;790.3343;447.2653;22.43;35.57;PR
22/04/2017 13:00;605.4217;505.3803;807.537;470.5893;21.77;36.6;PR
22/04/2017 13:30;591.267;482.119;786.085;451.5397;21.47;38.97;PR
22/04/2017 14:00;578.087;490.4203;773.674;445.7673;20.87;38.53;PR
22/04/2017 14:30;621.2613;524.484;842.917;482.4747;19.23;40.47;PR
22/04/2017 15:00;629.6883;537.9397;844.7027;480.197;18.7;42.07;PR
22/04/2017 15:30;622.1963;538.0263;829.6397;471.189;18.6;43.17;PR
22/04/2017 16:00;635.3123;562.4067;858.5133;482.002;18.0;43.37;PR
22/04/2017 16:30;637.14;546.6197;833.2593;469.5607;18.0;43.77;PR
22/04/2017 17:00;638.0777;553.6277;838.5187;467.7433;17.93;44.0;PR
22/04/2017 17:30;652.5353;553.174;841.0143;470.2307;17.17;45.37;PR
22/04/2017 18:00;601.8147;525.8293;785.2043;438.875;16.8;46.47;PR
22/04/2017 18:30;549.79;488.4343;716.497;400.2937;16.0;48.23;PR
22/04/2017 19:00;494.0927;462.5503;670.128;372.3743;15.33;49.33;PR
22/04/2017 19:30;434.543;395.8907;581.1817;322.0577;15.0;51.0;PR
22/04/2017 20:00;342.5083;320.6523;501.864;274.1603;14.1;51.43;PR
22/04/2017 20:30;371.7886;349.1669;556.9303;304.7583;14.0;51.0;PR
22/04/2017 21:00;426.0783;382.684;602.9563;334.3627;14.0;51.7;PR
22/04/2017 21:30;405.625;377.6213;584.3947;326.2137;14.0;52.0;PR
22/04/2017 22:00;478.375;431.0873;662.87;370.0853;14.0;52.0;PR
22/04/2017 22:30;525.874;463.0517;710.912;397.235;14.0;51.47;PR
22/04/2017 23:00;402.7633;354.396;549.8207;304.6327;13.87;51.1;PR
22/04/2017 23:30;285.1207;267.068;415.7217;223.4747;13.0;51.37;PR
23/04/2017 00:00;352.543;331.781;525.045;285.5207;13.37;50.8;PR
23/04/2017 00:30;378.0223;361.896;560.1127;297.1497;13.0;48.43;PR
23/04/2017 01:00;417.2787;397.307;596.3;304.256;13.0;47.23;PR
23/04/2017 01:30;500.0844;462.0211;651.4461;335.8372;13.0;45.94;PR
23/04/2017 02:00;369.26;333.62;455.45;238.95;12.0;48.0;PR
23/04/2017 02:30;312.3613;288.64;414.5013;211.0567;12.0;48.53;PR
23/04/2017 03:00;282.836;273.1473;393.473;195.6517;12.0;49.0;PR
23/04/2017 03:30;308.8745;307.4427;461.3055;237.2009;12.0;49.0;PR
23/04/2017 04:00;385.1117;380.918;556.788;292.0757;12.3;48.93;PR
23/04/2017 04:30;333.35;337.968;499.7767;261.9203;13.0;48.97;PR
23/04/2017 05:00;441.7173;420.8947;619.8153;329.107;13.0;48.9;PR
23/04/2017 05:30;488.0183;453.526;668.789;357.7493;13.1;48.7;PR
23/04/2017 06:00;340.8286;326.3855;459.7966;239.3645;14.83;47.31;PR
23/04/2017 06:30;224.465;223.1987;321.1983;160.881;17.1;44.2;PR
23/04/2017 07:00;316.8097;323.5067;444.746;237.22;18.93;42.9;PR
23/04/2017 07:30;148.6143;160.2797;222.0537;107.0107;20.3;40.87;PR
23/04/2017 08:00;134.91;149.9603;223.0793;110.286;21.63;38.37;PR
23/04/2017 08:30;169.8993;206.6727;331.4673;170.0827;24.43;34.87;PR
23/04/2017 09:00;310.5577;358.558;512.1013;266.1687;27.13;31.27;PR
23/04/2017 09:30;340.3403;363.051;477.754;251.362;27.77;30.83;PR
23/04/2017 10:00;383.749;428.12;571.951;313.5077;27.1;31.37;PR
23/04/2017 10:30;444.882;500.9977;688.9087;353.6367;23.43;33.4;PR
23/04/2017 11:00;474.7777;488.0033;663.0477;338.3023;22.9;34.33;PR
23/04/2017 11:30;505.2207;515.017;694.9293;350.8553;23.13;34.37;PR
23/04/2017 12:00;510.164;526.8963;709.9483;357.5873;22.63;34.47;PR
23/04/2017 12:30;487.8947;511.4023;688.6187;346.81;22.63;34.37;PR
23/04/2017 13:00;513.2;516.786;693.757;344.915;23.97;34.0;PR
23/04/2017 13:30;491.1203;512.9317;703.3887;347.9763;23.6;34.0;PR
23/04/2017 14:00;559.3727;542.604;777.461;414.546;22.8;34.53;PR
23/04/2017 14:30;485.2153;430.278;633.3627;350.2897;21.57;36.47;PR
23/04/2017 15:00;517.1417;459.8577;678.637;375.137;21.0;38.57;PR
23/04/2017 15:30;602.6993;480.695;733.932;423.3783;21.03;40.7;PR
23/04/2017 16:00;606.6257;484.617;743.761;425.9927;21.0;40.8;PR
23/04/2017 16:30;622.9903;505.6817;769.913;438.4317;20.3;41.07;PR
23/04/2017 17:00;618.1733;504.219;765.2563;429.5673;19.97;42.0;PR
23/04/2017 17:30;626.3673;508.7407;765.776;433.953;19.0;42.87;PR
23/04/2017 18:00;671.2043;538.2883;817.9383;462.4467;18.43;44.1;PR
23/04/2017 18:30;651.2617;529.7833;781.5013;436.601;17.73;43.5;PR
23/04/2017 19:00;581.1757;504.598;726.2437;406.1787;16.93;45.0;PR
23/04/2017 19:30;518.3847;415.8527;641.0723;363.1307;16.17;49.53;PR
23/04/2017 20:00;373.0213;298.7843;510.2553;284.9493;15.67;52.73;PR
23/04/2017 20:30;344.4427;295.3117;502.9273;286.1417;15.5;57.97;PR
23/04/2017 21:00;367.0217;315.4247;542.5763;306.5;15.23;67.23;PR
23/04/2017 21:30;247.762;224.749;411.035;226.4417;14.63;67.67;PR
23/04/2017 22:00;219.7147;203.6617;394.0267;212.8267;14.0;68.53;PR
23/04/2017 22:30;129.889;123.3653;234.3503;124.899;13.97;68.0;PR
23/04/2017 23:00;87.9873;85.311;170.2267;86.264;13.37;68.0;PR
23/04/2017 23:30;83.7963;82.2293;179.7783;90.0357;13.0;65.73;PR
24/04/2017 00:00;92.7767;97.51;209.9097;100.9277;13.0;61.97;PR
24/04/2017 00:30;116.185;131.672;268.574;130.8123;13.0;57.07;PR
24/04/2017 01:00;116.948;135.592;258.286;122.1733;13.0;56.1;PR
24/04/2017 01:30;182.9859;209.8647;353.9159;175.52;13.0;55.0;PR
24/04/2017 02:00;161.3933;185.8543;319.041;145.2243;12.6;55.2;PR
24/04/2017 02:30;207.6527;234.9153;365.8783;173.8073;12.0;52.6;PR
24/04/2017 03:00;137.1967;148.0497;230.7553;107.4677;12.0;52.0;PR
24/04/2017 03:30;112.091;123.1613;197.3743;88.3987;12.0;52.0;PR
24/04/2017 04:00;102.1413;115.1923;186.4997;84.199;11.2;52.0;PR
24/04/2017 04:30;69.4703;69.9517;109.3187;55.6013;11.0;52.0;PR
24/04/2017 05:00;41.2963;33.6093;46.785;31.9377;11.0;52.0;PR
24/04/2017 05:30;36.8827;25.5513;34.7043;27.9627;11.07;52.0;PR
24/04/2017 06:00;35.1337;22.9953;32.1467;27.004;12.83;51.5;PR
24/04/2017 06:30;33.3077;21.7783;30.7837;25.8797;16.1;48.67;PR
24/04/2017 07:00;36.5677;23.6723;35.1733;28.378;18.97;44.1;PR
24/04/2017 07:30;41.2733;27.1067;43.883;32.6053;19.83;40.83;PR
24/04/2017 08:00;56.9863;43.537;91.3377;51.327;21.47;38.7;PR
24/04/2017 08:30;85.4324;111.039;225.441;118.379;23.97;36.52;PR
24/04/2017 09:00;128.929;166.2597;311.735;176.79;28.93;31.53;PR
24/04/2017 09:30;320.4457;297.1993;504.3917;301.3427;29.43;30.17;PR
24/04/2017 10:00;417.4197;320.335;544.6817;323.2153;29.33;30.03;PR
24/04/2017 10:30;502.1977;367.5;630.1393;360.4043;26.6;31.57;PR
24/04/2017 11:00;587.6327;402.907;690.6793;394.0857;24.47;32.6;PR
24/04/2017 11:30;514.294;380.2003;633.3203;356.6217;26.4;31.67;PR
24/04/2017 12:00;596.6803;420.359;700.073;390.1737;25.0;32.2;PR
24/04/2017 12:30;594.523;434.167;696.594;386.703;24.27;32.73;PR
24/04/2017 13:00;630.3923;458.1093;740.343;403.619;24.27;32.73;PR
24/04/2017 13:30;554.2683;426.0433;686.9367;367.3407;24.0;33.33;PR
24/04/2017 14:00;582.1123;423.867;697.3673;389.7487;22.53;35.23;PR
24/04/2017 14:30;595.3387;417.991;699.8753;398.5663;21.2;38.3;PR
24/04/2017 15:00;626.7603;431.787;729.5567;417.3123;20.1;43.73;PR
24/04/2017 15:30;622.6983;434.541;729.151;412.6497;20.0;44.87;PR
24/04/2017 16:00;579.3607;410.5923;682.0067;387.0847;20.0;45.0;PR
24/04/2017 16:30;526.026;393.9893;644.3223;362.6833;19.37;45.0;PR
24/04/2017 17:00;522.7213;398.3073;646.3347;360.3617;19.0;45.13;PR
